13111	1856	5096	3	2	3
13111	1856	5097	3	0	0
13111	1856	5099	3	0	0
13111	1856	5100	3	0	0
13111	1856	5102	3	0	0
13111	1856	5103	3	2	0
13111	1857	5096	3	0	3
13111	1857	5103	3	0	1
13111	1862	5096	3	0	3
13111	1862	5103	3	0	1
13111	1863	5096	3	2	2
13111	1863	5097	3	0	2
13111	1863	5099	3	0	2
13111	1863	5100	3	0	2
13111	1863	5102	3	0	2
13111	1863	5103	3	2	1
13830	1856	5098	3	0	0
13830	1856	5101	3	0	0
13830	1858	5096	3	0	3
13830	1858	5103	3	0	1
13830	1861	5096	3	0	3
13830	1861	5103	3	0	1
13830	1863	5098	3	0	2
13830	1863	5101	3	0	2
15311	1859	5096	3	0	3
15311	1860	5103	3	0	1
15312	1859	5103	3	0	1
15312	1860	5096	3	0	3
15439	1859	5100	3	10	0
15440	1859	5099	3	10	0
15441	1856	5099	3	10	3
15442	1857	5099	3	10	3
15443	1857	5096	3	5	3
15444	1862	5096	3	5	3
15445	1856	5097	3	5	0
15446	1863	5097	3	5	2
15447	1856	5102	3	5	0
15448	1863	5099	3	10	1
15450	1863	5102	3	10	1
