13011	1976	5104	0	2	3
13011	1976	5105	0	0	0
13011	1976	5110	0	0	0
13011	1976	5111	0	2	0
13011	1977	5104	0	0	3
13011	1977	5111	0	0	1
13011	1982	5104	0	0	3
13011	1982	5111	0	0	1
13011	1983	5104	0	2	2
13011	1983	5105	0	0	2
13011	1983	5110	0	0	2
13011	1983	5111	0	2	1
13830	1976	5106	0	0	0
13830	1976	5109	0	0	0
13830	1978	5104	0	0	3
13830	1978	5111	0	0	1
13830	1981	5104	0	0	3
13830	1981	5111	0	0	1
13830	1983	5106	0	0	2
13830	1983	5109	0	0	2
15305	1976	5108	0	0	0
15305	1979	5104	0	0	3
15305	1980	5111	0	0	1
15305	1983	5107	0	0	2
15306	1976	5107	0	0	0
15306	1979	5111	0	0	1
15306	1980	5104	0	0	3
15306	1983	5108	0	0	2
15387	1978	5106	0	22	2
15387	1978	5107	0	22	2
15387	1978	5108	0	22	2
15387	1978	5109	0	22	2
15387	1979	5106	0	22	2
15387	1979	5107	0	22	2
15387	1979	5108	0	22	2
15387	1979	5109	0	22	2
15387	1980	5106	0	22	2
15387	1980	5107	0	22	2
15387	1980	5108	0	22	2
15387	1980	5109	0	22	2
15387	1981	5106	0	22	2
15387	1981	5107	0	22	2
15387	1981	5108	0	22	2
15387	1981	5109	0	22	2
15388	1977	5106	0	22	3
15388	1977	5107	0	22	3
15388	1977	5108	0	22	3
15388	1977	5109	0	22	3
15388	1978	5105	0	22	2
15388	1978	5110	0	22	0
15388	1979	5105	0	22	2
15388	1979	5110	0	22	0
15388	1980	5105	0	22	2
15388	1980	5110	0	22	0
15388	1981	5105	0	22	2
15388	1981	5110	0	22	0
15388	1982	5106	0	22	1
15388	1982	5107	0	22	1
15388	1982	5108	0	22	1
15388	1982	5109	0	22	1
15389	1977	5105	0	22	3
15389	1977	5110	0	22	0
15389	1982	5105	0	22	2
15389	1982	5110	0	22	1
15391	1979	5107	0	10	0
15392	1977	5111	0	5	1
15393	1982	5111	0	5	1
15394	1976	5110	0	5	0
15395	1983	5110	0	5	2
15396	1983	5105	0	5	2
15397	1976	5105	0	10	0
