13111	1888	5096	3	2	3
13111	1888	5097	3	0	0
13111	1888	5102	3	0	0
13111	1888	5103	3	2	0
13111	1889	5096	3	0	3
13111	1889	5103	3	0	1
13111	1891	5103	3	0	1
13111	1892	5103	3	0	1
13111	1894	5096	3	0	3
13111	1894	5103	3	0	1
13111	1895	5096	3	2	2
13111	1895	5097	3	0	2
13111	1895	5102	3	0	2
13111	1895	5103	3	2	1
13830	1888	5098	3	0	0
13830	1888	5101	3	0	0
13830	1890	5096	3	0	3
13830	1890	5103	3	0	1
13830	1893	5096	3	0	3
13830	1893	5103	3	0	1
13830	1895	5098	3	0	2
13830	1895	5101	3	0	2
15311	1888	5100	3	0	0
15311	1891	5096	3	0	3
15311	1895	5099	3	0	2
15312	1888	5099	3	0	0
15312	1892	5096	3	0	3
15312	1895	5100	3	0	2
15420	1890	5098	3	10	2
15421	1889	5100	3	10	0
15422	1893	5098	3	10	2
15423	1888	5097	3	5	0
15423	1889	5103	3	5	1
15423	1894	5103	3	5	1
15423	1895	5097	3	5	2
15424	1893	5103	3	10	2
15425	1891	5103	3	10	1
15425	1892	5103	3	10	1
