17164	1931	5072	0	10	2
17164	1932	5079	0	10	0
17165	1930	5072	0	10	2
17165	1933	5079	0	10	0
17166	1929	5072	0	10	2
17166	1934	5079	0	10	0
17167	1928	5072	0	10	2
17167	1935	5079	0	10	0
17168	1931	5073	0	10	2
17168	1931	5074	0	10	2
17168	1931	5075	0	10	2
17168	1931	5076	0	10	2
17168	1931	5077	0	10	2
17168	1931	5078	0	10	2
17168	1932	5073	0	10	0
17168	1932	5074	0	10	0
17168	1932	5075	0	10	0
17168	1932	5076	0	10	0
17168	1932	5077	0	10	0
17168	1932	5078	0	10	0
17169	1930	5073	0	10	2
17169	1930	5074	0	10	2
17169	1930	5075	0	10	2
17169	1930	5076	0	10	2
17169	1930	5077	0	10	2
17169	1930	5078	0	10	2
17169	1933	5073	0	10	0
17169	1933	5074	0	10	0
17169	1933	5075	0	10	0
17169	1933	5076	0	10	0
17169	1933	5077	0	10	0
17169	1933	5078	0	10	0
17170	1929	5073	0	10	2
17170	1929	5074	0	10	2
17170	1929	5075	0	10	2
17170	1929	5076	0	10	2
17170	1929	5077	0	10	2
17170	1929	5078	0	10	2
17170	1934	5073	0	10	0
17170	1934	5074	0	10	0
17170	1934	5075	0	10	0
17170	1934	5076	0	10	0
17170	1934	5077	0	10	0
17170	1934	5078	0	10	0
17171	1928	5073	0	10	2
17171	1928	5074	0	10	2
17171	1928	5075	0	10	2
17171	1928	5076	0	10	2
17171	1928	5077	0	10	2
17171	1928	5078	0	10	2
17171	1935	5073	0	10	0
17171	1935	5074	0	10	0
17171	1935	5075	0	10	0
17171	1935	5076	0	10	0
17171	1935	5077	0	10	0
17171	1935	5078	0	10	0
17172	1931	5079	0	10	2
17172	1932	5072	0	10	0
17173	1930	5079	0	10	2
17173	1933	5072	0	10	0
17174	1929	5079	0	10	2
17174	1934	5072	0	10	0
17175	1928	5079	0	10	2
17175	1935	5072	0	10	0
