13111	1864	5088	3	2	3
13111	1864	5089	3	0	0
13111	1864	5091	3	0	0
13111	1864	5092	3	0	0
13111	1864	5094	3	0	0
13111	1864	5095	3	2	0
13111	1865	5088	3	0	3
13111	1865	5095	3	0	1
13111	1867	5095	3	0	1
13111	1868	5095	3	0	1
13111	1870	5088	3	0	3
13111	1870	5095	3	0	1
13111	1871	5088	3	2	2
13111	1871	5089	3	0	2
13111	1871	5091	3	0	2
13111	1871	5092	3	0	2
13111	1871	5094	3	0	2
13111	1871	5095	3	2	1
13830	1864	5090	3	0	0
13830	1864	5093	3	0	0
13830	1866	5088	3	0	3
13830	1866	5095	3	0	1
13830	1869	5088	3	0	3
13830	1869	5095	3	0	1
13830	1871	5090	3	0	2
13830	1871	5093	3	0	2
15311	1867	5088	3	0	3
15312	1868	5088	3	0	3
15406	1864	5091	3	10	1
15407	1867	5095	3	10	2
15408	1871	5091	3	10	3
15409	1867	5091	3	10	1
