13011	1928	5104	0	2	3
13011	1928	5105	0	0	0
13011	1928	5110	0	0	0
13011	1928	5111	0	2	0
13011	1929	5104	0	0	3
13011	1929	5111	0	0	1
13011	1934	5104	0	0	3
13011	1934	5111	0	0	1
13011	1935	5104	0	2	2
13011	1935	5105	0	0	2
13011	1935	5110	0	0	2
13011	1935	5111	0	2	1
13830	1928	5106	0	0	0
13830	1928	5109	0	0	0
13830	1930	5104	0	0	3
13830	1930	5111	0	0	1
13830	1933	5104	0	0	3
13830	1933	5111	0	0	1
13830	1935	5106	0	0	2
13830	1935	5109	0	0	2
15305	1928	5108	0	0	0
15305	1931	5104	0	0	3
15305	1932	5111	0	0	1
15305	1935	5107	0	0	2
15306	1928	5107	0	0	0
15306	1931	5111	0	0	1
15306	1932	5104	0	0	3
15306	1935	5108	0	0	2
15377	1930	5106	0	22	2
15377	1930	5107	0	22	2
15377	1930	5108	0	22	2
15377	1930	5109	0	22	2
15377	1931	5106	0	22	2
15377	1931	5107	0	22	2
15377	1931	5108	0	22	2
15377	1931	5109	0	22	2
15377	1932	5106	0	22	2
15377	1932	5107	0	22	2
15377	1932	5108	0	22	2
15377	1932	5109	0	22	2
15377	1933	5106	0	22	2
15377	1933	5107	0	22	2
15377	1933	5108	0	22	2
15377	1933	5109	0	22	2
15378	1929	5106	0	22	3
15378	1929	5107	0	22	3
15378	1929	5108	0	22	3
15378	1929	5109	0	22	3
15378	1930	5105	0	22	2
15378	1930	5110	0	22	0
15378	1931	5105	0	22	2
15378	1931	5110	0	22	0
15378	1932	5105	0	22	2
15378	1932	5110	0	22	0
15378	1933	5105	0	22	2
15378	1933	5110	0	22	0
15378	1934	5106	0	22	1
15378	1934	5107	0	22	1
15378	1934	5108	0	22	1
15378	1934	5109	0	22	1
15379	1929	5105	0	22	3
15379	1929	5110	0	22	0
15379	1934	5105	0	22	2
15379	1934	5110	0	22	1
15380	1931	5107	0	10	0
15382	1934	5111	0	10	0
15383	1929	5111	0	10	0
15384	1933	5107	0	10	0
15385	1930	5107	0	10	0
15386	1928	5110	0	10	0
