1902	1888	5112	1	2	3
1902	1888	5113	1	0	0
1902	1888	5118	1	0	0
1902	1889	5112	1	0	3
1902	1894	5112	1	0	3
1902	1895	5112	1	2	2
1902	1895	5113	1	0	2
1902	1895	5118	1	0	2
13830	1888	5114	1	0	0
13830	1888	5117	1	0	0
13830	1890	5112	1	0	3
13830	1893	5112	1	0	3
13830	1895	5114	1	0	2
13830	1895	5117	1	0	2
15298	1890	5115	1	10	0
15299	1890	5117	1	10	0
15299	1891	5117	1	10	0
15299	1892	5117	1	10	0
15299	1893	5117	1	10	0
15300	1890	5114	1	10	2
15300	1891	5114	1	10	2
15300	1892	5114	1	10	2
15300	1893	5114	1	10	2
15302	1888	5114	1	5	0
15302	1888	5117	1	5	0
15302	1890	5112	1	5	3
15302	1893	5112	1	5	3
15302	1895	5114	1	5	2
15302	1895	5117	1	5	2
15304	1888	5112	1	10	2
15307	1888	5116	1	0	0
15307	1891	5112	1	0	3
15307	1895	5115	1	0	2
15308	1888	5115	1	0	0
15308	1892	5112	1	0	3
15308	1895	5116	1	0	2
1902	1888	5119	1	2	0
1902	1889	5119	1	0	1
1902	1890	5119	1	0	1
1902	1891	5119	1	0	1
1902	1892	5119	1	0	1
1902	1893	5119	1	0	1
1902	1894	5119	1	0	1
1902	1895	5119	1	2	1
15301	1891	5119	1	10	1
15303	1890	5119	1	5	1
15303	1893	5119	1	5	1
