1902	1904	5096	1	2	3
1902	1904	5097	1	0	0
1902	1904	5099	1	0	0
1902	1904	5100	1	0	0
1902	1904	5102	1	0	0
1902	1904	5103	1	2	0
1902	1905	5096	1	0	3
1902	1905	5103	1	0	1
1902	1907	5103	1	0	1
1902	1908	5103	1	0	1
1902	1910	5096	1	0	3
1902	1910	5103	1	0	1
1902	1911	5096	1	2	2
1902	1911	5097	1	0	2
1902	1911	5099	1	0	2
1902	1911	5100	1	0	2
1902	1911	5102	1	0	2
1902	1911	5103	1	2	1
13830	1904	5098	1	0	0
13830	1904	5101	1	0	0
13830	1906	5096	1	0	3
13830	1906	5103	1	0	1
13830	1909	5096	1	0	3
13830	1909	5103	1	0	1
13830	1911	5098	1	0	2
13830	1911	5101	1	0	2
15307	1907	5096	1	0	3
15308	1908	5096	1	0	3
15426	1907	5102	1	10	0
15426	1908	5102	1	10	0
15428	1907	5099	1	22	3
15428	1907	5100	1	22	0
15428	1908	5099	1	22	2
15428	1908	5100	1	22	1
15434	1907	5103	1	5	1
15434	1908	5103	1	5	1
15435	1910	5102	1	10	0
15436	1904	5096	1	10	3
15436	1904	5097	1	10	3
15436	1904	5098	1	10	3
15436	1904	5099	1	10	3
15436	1904	5100	1	10	3
15436	1904	5101	1	10	3
15437	1911	5096	1	10	1
15437	1911	5097	1	10	1
15437	1911	5098	1	10	1
15437	1911	5099	1	10	1
15437	1911	5100	1	10	1
15437	1911	5101	1	10	1
15438	1905	5102	1	22	0
