13410	1864	5056	0	22	0
13410	1864	5057	0	22	1
13410	1864	5058	0	22	0
13410	1864	5059	0	22	1
13410	1864	5060	0	22	0
13410	1864	5061	0	22	1
13410	1864	5062	0	22	0
13410	1864	5063	0	22	1
13410	1865	5056	0	22	3
13410	1865	5057	0	22	2
13410	1865	5058	0	22	3
13410	1865	5059	0	22	2
13410	1865	5060	0	22	3
13410	1865	5061	0	22	2
13410	1865	5062	0	22	3
13410	1865	5063	0	22	2
13410	1866	5056	0	22	2
13410	1866	5057	0	22	3
13410	1866	5058	0	22	2
13410	1866	5059	0	22	3
13410	1866	5060	0	22	2
13410	1866	5061	0	22	3
13410	1866	5062	0	22	2
13410	1866	5063	0	22	3
13410	1867	5056	0	22	1
13410	1867	5057	0	22	0
13410	1867	5058	0	22	1
13410	1867	5059	0	22	0
13410	1867	5060	0	22	1
13410	1867	5061	0	22	0
13410	1867	5062	0	22	1
13410	1867	5063	0	22	0
13410	1868	5056	0	22	0
13410	1868	5057	0	22	1
13410	1868	5058	0	22	0
13410	1868	5059	0	22	1
13410	1868	5060	0	22	0
13410	1868	5061	0	22	1
13410	1868	5062	0	22	0
13410	1868	5063	0	22	1
13410	1869	5056	0	22	3
13410	1869	5057	0	22	2
13410	1869	5058	0	22	3
13410	1869	5059	0	22	2
13410	1869	5060	0	22	3
13410	1869	5061	0	22	2
13410	1869	5062	0	22	3
13410	1869	5063	0	22	2
13410	1870	5056	0	22	2
13410	1870	5057	0	22	3
13410	1870	5058	0	22	2
13410	1870	5059	0	22	3
13410	1870	5060	0	22	2
13410	1870	5061	0	22	3
13410	1870	5062	0	22	2
13410	1870	5063	0	22	3
13410	1871	5056	0	22	1
13410	1871	5057	0	22	0
13410	1871	5058	0	22	1
13410	1871	5059	0	22	0
13410	1871	5060	0	22	1
13410	1871	5061	0	22	0
13410	1871	5062	0	22	1
13410	1871	5063	0	22	0
